_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
662211dca45a2d53711db7f4,,54.8,96.05,60.4,72.59,137;3;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713508828000
662211b1a45a2d53711db686,,50.39,95.65,54.79,71.6,126;3;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713508785000
66221190a45a2d53711db56b,,56.37,99.3,56.37,80.38,141;0;0;0,time,30,-1,0,30.02,0,0,false,false,english,none,normal,false,false,false,,1713508752000
6622116aa45a2d53711db413,,54.77,98.57,55.97,77.64,137;1;0;0,time,30,-1,0,30.02,0,0,false,false,english,none,normal,false,false,false,,1713508714000
66221146a45a2d53711db2d9,,51.2,96.45,56,75.96,128;2;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713508678000
66215689a45a2d537117177c,,54.39,97.86,55.39,68.54,272;2;0;0,time,60,-1,0,60.01,0,0,false,false,english,none,normal,false,false,false,,1713460873000
66215646a45a2d537117134f,,50.39,90.28,57.59,76.93,63;4;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713460806000
66215632a45a2d5371171207,,52,96.43,55.2,67.59,130;2;0;0,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,,1713460786000
66215612a45a2d5371171034,,51.59,97.01,52.79,74.98,129;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713460754000
662155dba45a2d5371170cdb,,58.39,99.32,58.39,73.47,146;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713460699000
662155baa45a2d5371170ab5,,49.18,94.2,54.78,77.83,123;4;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1713460666000
66215599a45a2d5371170890,,54.38,99.27,54.38,73.07,136;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1713460633000
66215579a45a2d5371170657,,52,95.1,55.6,67.65,130;2;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713460601000
66215557a45a2d5371170425,,54.38,97.89,56.38,72.22,136;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1713460567000
66215536a45a2d5371170245,,56.79,100,56.79,71.17,142;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1713460534000
661f9c6fa45a2d537103f917,true,55,98.26,57.4,77.89,275;2;0;0,time,60,-1,0,60,0,0,false,false,english,none,normal,false,false,false,,1713347695000
661f9c29a45a2d537103f6ab,,50.35,97.1,55.14,76.45,63;1;0;0,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1713347625000
661f9c0ea45a2d537103f5d1,,51.2,97.79,54.4,72.85,128;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713347598000
661f9beda45a2d537103f47f,,55.17,99.28,55.17,70.26,138;0;0;0,time,30,-1,0,30.02,0,0,false,false,english,none,normal,false,false,false,,1713347565000
661f9bc5a45a2d537103f2fe,,51.19,97.06,54.39,70.01,128;2;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713347525000
661f9ba3a45a2d537103f1b0,,52.8,98.54,54.8,74.29,132;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713347491000
661f9b82a45a2d537103f07a,,47.58,96.09,50.78,66.9,119;2;0;0,time,30,-1,0,30.01,1,0,false,false,english,none,normal,false,false,false,,1713347458000
661f9b5da45a2d537103ef11,,48.8,96.12,50.8,65.44,122;2;0;0,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,,1713347421000
661f9b3ca45a2d537103eddf,,54.79,97.92,56.39,73.98,137;0;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713347388000
661f9b16a45a2d537103ec74,,57.2,95.36,60,77.36,143;4;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713347350000
661e3999a45a2d5371f5b9a1,,45.6,86.3,58.4,78.96,57;5;2;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713256857000
661e3985a45a2d5371f5b8f7,,45.57,86.49,58.36,71.85,57;5;2;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1713256837000
661e396fa45a2d5371f5b847,,51.59,90.48,57.99,68.24,129;7;3;0,time,30,-1,0,30.01,1,0,false,false,english,none,normal,false,false,false,,1713256815000
661e3946a45a2d5371f5b6f4,,55.97,97.32,58.77,69.92,140;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1713256774000
661e3924a45a2d5371f5b5f7,,59.59,99.33,59.59,72.68,149;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713256740000
661e38fda45a2d5371f5b4ac,,54.4,95.24,58.4,78.69,136;3;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713256701000
661e38dba45a2d5371f5b395,,59.99,98.68,59.99,76.68,150;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1713256667000
661e387ea45a2d5371f5b073,,55.2,95.3,59.2,75.35,138;4;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713256574000
661e3855a45a2d5371f5aeff,,48.39,93.94,52.79,59.54,121;5;1;0,time,30,-1,0,30,2,0,false,false,english,none,normal,false,false,false,,1713256533000
661e382fa45a2d5371f5adc6,,50.79,93.84,58.39,80.34,127;6;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713256495000
661e380ea45a2d5371f5acc0,,50.77,95.04,55.57,69.84,127;3;0;0,time,30,-1,0,30.02,0,0,false,false,english,none,normal,false,false,false,,1713256462000
661e37e9a45a2d5371f5ab94,,54.8,97.9,57.2,83.14,137;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713256425000
661e37c5a45a2d5371f5aa6c,,51.59,94.96,53.19,69.24,129;0;0;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1713256389000
661e37a4a45a2d5371f5a97e,,57.57,96.67,58.77,72.19,144;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1713256356000
661e3782a45a2d5371f5a823,,59.2,99.33,59.2,76.47,148;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713256322000
661d7554a45a2d5371ef44d6,,53.58,99.26,53.58,69.78,134;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1713206612000
661d7532a45a2d5371ef42e3,,51.59,96.3,53.19,76.52,129;2;0;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1713206578000
661d74fea45a2d5371ef3ffa,,56,97.93,58,70.7,140;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713206526000
661d74d7a45a2d5371ef3dc0,,46.78,93.89,51.58,71.96,117;3;0;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1713206487000
661d74aca45a2d5371ef3b61,,52.37,99.24,52.37,80.01,131;0;0;0,time,30,-1,0,30.02,0,0,false,false,english,none,normal,false,false,false,,1713206444000
661d748ba45a2d5371ef3954,,49.2,95.56,53.6,77.96,123;2;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713206411000
661d7453a45a2d5371ef3650,,51.2,97.74,53.2,75.51,128;2;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713206355000
661d7431a45a2d5371ef3484,,49.6,95.59,53.6,76.02,124;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713206321000
661d73fda45a2d5371ef319e,,57.99,99.32,57.99,77.66,145;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1713206269000
661d73c7a45a2d5371ef2e9e,,42.38,88.89,49.17,70.26,106;6;1;1,time,30,-1,0,30.02,0,0,false,false,english,none,normal,false,false,false,,1713206215000
66161b48edab6d8ac55b8cca,,52.19,98.14,52.99,75.07,261;0;0;1,time,60,-1,0,60.02,0,0,false,false,english,none,normal,false,false,false,,1712724808000
66161b02edab6d8ac55b8ad9,,57.6,98.65,59.2,69.07,72;1;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1712724738000
66161aededab6d8ac55b8a5c,,56,98.6,56.8,77.22,140;0;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712724717000
66161ac6edab6d8ac55b8967,,54.4,100,54.4,72.85,136;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712724678000
66161aa5edab6d8ac55b8879,,45.99,94.53,50.39,72.98,115;4;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712724645000
66161a7dedab6d8ac55b8771,,52.39,99.24,52.39,77.58,131;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712724605000
66161a5cedab6d8ac55b8675,,51.99,98.52,53.59,76.52,130;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712724572000
66161a3aedab6d8ac55b8582,,54.38,99.27,54.38,76.91,136;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712724538000
66161a15edab6d8ac55b8472,,50.78,97.76,53.18,73.05,127;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712724501000
661619f3edab6d8ac55b8370,,55.19,100,55.19,77.83,138;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712724467000
66152d38edab6d8ac551bc87,,38.39,80.28,56.79,78.92,48;5;6;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1712663864000
66152d27edab6d8ac551bbdc,,48.79,88.41,53.59,64.69,61;4;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1712663847000
66152d16edab6d8ac551bb29,,59.97,97.5,63.97,78.71,75;1;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1712663830000
66152d03edab6d8ac551ba64,,55.98,97.37,60.78,74.55,70;0;1;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1712663811000
66152cecedab6d8ac551b973,true,63.99,100,63.99,83.7,80;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1712663788000
66152476edab6d8ac551666b,,43.39,94.21,46.99,68.65,217;4;0;0,time,60,-1,0,60.02,0,0,false,false,english,none,normal,false,false,false,,1712661622000
66152429edab6d8ac551639f,,51.17,94.2,51.17,57.43,64;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1712661545000
66152415edab6d8ac55162db,,53.57,97.16,55.97,76.6,134;1;1;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712661525000
661523f1edab6d8ac551619c,,44.8,93.6,47.2,67.17,112;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712661489000
661523d0edab6d8ac5516086,,52.39,97.08,54.38,70.25,131;2;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712661456000
6615238bedab6d8ac5515e2d,,45.6,93.18,51.6,69.17,114;2;2;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712661387000
6615236aedab6d8ac5515d07,,44.8,89.31,50.4,73.9,112;6;1;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712661354000
6615233aedab6d8ac5515b42,,52.39,96.45,55.99,72.45,131;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712661306000
66152316edab6d8ac55159f4,,46.79,93.98,53.19,72.26,117;4;1;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712661270000
661522f6edab6d8ac55158bc,,49.99,94.85,52.79,72.25,125;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712661238000
661522cfedab6d8ac551574e,,52.4,98.53,54,68.43,131;0;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712661199000
661522aeedab6d8ac5515620,,47.6,92.37,49.6,59.28,119;2;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712661166000
66152289edab6d8ac55154e2,,51.99,95.24,57.58,70.5,130;2;1;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712661129000
66152262edab6d8ac5515392,,49.98,92.31,57.18,79.96,125;7;1;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712661090000
66152242edab6d8ac551525d,,55.19,98.57,55.19,76.97,138;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712661058000
66152220edab6d8ac5515117,,46.4,93.89,52,71.96,116;5;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712661024000
661521f2edab6d8ac5514f6f,,46.4,93.33,52.8,74.5,116;4;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712660978000
661521d1edab6d8ac5514e15,,53.58,97.14,55.18,72.71,134;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712660945000
661521afedab6d8ac5514ca6,,56.39,100,56.39,77.25,141;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712660911000
6615218aedab6d8ac5514b66,,50.4,93.48,53.99,72.73,126;5;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712660874000
66152166edab6d8ac5514a02,,49.6,96.38,54.79,77.83,124;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712660838000
66152142edab6d8ac55148a3,,52.8,97.16,56,71.91,132;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712660802000
66152120edab6d8ac5514785,,55.99,100,55.99,76.31,140;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712660768000
661520feedab6d8ac551464f,,49.98,98.43,49.98,66.22,125;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712660734000
661520deedab6d8ac5514556,,55.6,97.89,55.6,70.16,139;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712660701000
661520bcedab6d8ac5514431,,56,100,56,81.37,140;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712660668000
661153de2d7b733f882598de,true,59.18,100,59.18,84.36,74;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1712411614000
661153cb2d7b733f88259856,,54.78,98.59,56.78,69.18,137;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712411595000
661153a52d7b733f8825971c,,52.79,97.06,52.79,73.45,132;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712411557000
661153852d7b733f88259623,,52.37,97.04,52.37,73.86,131;0;0;0,time,30,-1,0,30.02,0,0,false,false,english,none,normal,false,false,false,,1712411525000
661153642d7b733f88259524,,55.58,95.33,57.98,67.76,139;0;1;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712411492000
661153262d7b733f8825932f,,41.6,86.26,50.39,63.33,104;7;2;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712411430000
661153052d7b733f88259238,,50.78,95.56,53.18,70.33,127;3;1;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712411397000
661152e52d7b733f88259122,,49.58,97.74,52.78,72.88,124;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712411365000
661152c42d7b733f88259035,,55.18,97.22,56.77,74.54,138;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712411332000
661152a22d7b733f88258f13,,58.8,99.32,58.8,76.05,147;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712411298000
661152812d7b733f88258e03,,55.99,97.3,58.79,72.34,140;2;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712411265000
661152412d7b733f88258bca,,51.59,95.56,51.59,62.94,129;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712411201000
661152202d7b733f88258a9c,,50.39,93.33,50.39,66.18,126;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712411168000
661151ff2d7b733f88258975,,48.78,95.68,54.78,73.58,122;2;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712411135000
661151de2d7b733f8825885a,,49.6,95.62,54,77.61,124;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712411102000
661151bd2d7b733f88258759,,54.39,98.56,54.39,71.87,136;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712411069000
6611519c2d7b733f8825864d,,43.99,89.63,51.99,71.46,110;6;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712411036000
6611517a2d7b733f88258537,,54.38,98.55,54.38,71.6,136;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712411002000
661151592d7b733f88258420,,51.99,92.36,56.79,70.84,130;6;1;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712410969000
660ea0c13a4c3e110b74cae7,,54.2,98.21,55.4,69.13,271;2;0;0,time,60,-1,0,60.01,0,0,false,false,english,none,normal,false,false,false,,1712234689000
660ea07e3a4c3e110b74c7ee,,55.14,95.95,58.34,79.78,69;1;0;0,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1712234622000
660ea0663a4c3e110b74c6be,,57.59,99.31,57.59,78.58,144;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712234598000
660ea0453a4c3e110b74c54b,,54.8,99.28,54.8,73.91,137;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712234565000
660ea01c3a4c3e110b74c379,,43.58,91.73,52.77,77.68,109;6;1;0,time,30,-1,0,30.02,0,0,false,false,english,none,normal,false,false,false,,1712234524000
660e9ffb3a4c3e110b74c1ed,,55.99,98.59,55.99,74.45,140;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712234491000
660e9fcf3a4c3e110b74bff1,,42.8,94.26,47.2,57.47,107;2;0;1,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,,1712234447000
660e9fae3a4c3e110b74be8e,,55.58,100,55.58,72.43,139;0;0;0,time,30,-1,0,30.01,1,0,false,false,english,none,normal,false,false,false,,1712234414000
660e9f843a4c3e110b74bcdb,,56.4,98.6,56.4,75.97,141;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712234372000
660e9f633a4c3e110b74bb65,,56.77,99.3,56.77,77.88,142;0;0;0,time,30,-1,0,30.02,0,0,false,false,english,none,normal,false,false,false,,1712234339000
660e9f423a4c3e110b74ba0b,,51.6,97.73,51.6,76.82,129;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712234306000
660e9f213a4c3e110b74b88e,,53.17,99.25,53.17,74.98,133;0;0;0,time,30,-1,0,30.02,0,0,false,false,english,none,normal,false,false,false,,1712234273000
660e9f003a4c3e110b74b71e,,49.59,97.69,51.59,70.61,124;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712234239000
660e9edd3a4c3e110b74b59e,,47.6,94.49,50,73.64,119;3;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712234205000
660e9eb83a4c3e110b74b3fd,,49.19,94.07,53.19,72.63,123;4;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712234168000
660d196f3a4c3e110b65c409,,42.38,90.37,53.18,72.63,106;6;1;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712134511000
660d194d3a4c3e110b65c2e0,,59.19,100,59.19,76.63,148;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712134477000
660d19263a4c3e110b65c18d,,53.98,95.74,54.78,79.34,135;2;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712134438000
660d19043a4c3e110b65c069,,50.8,92.81,55.2,74.17,127;6;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712134404000
660d18e33a4c3e110b65bf3d,,49.6,93.75,56.4,66.24,124;3;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712134371000
660d18ac3a4c3e110b65bd2c,true,54.2,96.6,58.6,70.74,271;6;0;0,time,60,-1,0,60,0,0,false,false,english,none,normal,false,false,false,,1712134316000
660d186b3a4c3e110b65bae7,,55.19,90,61.58,82.32,69;3;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1712134251000
660d18543a4c3e110b65ba13,,54.4,97.9,57.2,75.97,136;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712134228000
660d18303a4c3e110b65b8ec,,57.99,100,57.99,74.34,145;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712134192000
660d180c3a4c3e110b65b7b1,,57.19,98.68,60.79,74.05,143;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712134156000
660d17d73a4c3e110b65b5d6,true,60.79,100,60.79,81.67,152;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712134103000
660d17b63a4c3e110b65b4ca,,58.39,98.68,60.79,75.07,146;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712134070000
660d17913a4c3e110b65b386,true,59.6,100,59.6,80.22,149;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712134033000
660d17703a4c3e110b65b266,,50.38,94.93,54.38,66.52,126;3;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712134000000
660d174e3a4c3e110b65b11f,,56.79,97.32,58.79,75.35,142;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712133966000
660c39bda83430aa1acb24c4,,52.4,100,52.4,77.11,262;0;0;0,time,60,-1,0,60,0,0,false,false,english,none,normal,false,false,false,,1712077245000
660c397ca83430aa1acb2156,,46.36,96.77,49.55,65.94,58;1;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1712077180000
660c3964a83430aa1acb2047,,47.58,98.4,49.98,75.93,119;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712077156000
660c3943a83430aa1acb1ebb,,51.58,100,51.58,74.42,129;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712077123000
660c391ca83430aa1acb1cb0,,49.6,94.78,51.6,68.48,124;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712077084000
660c38fba83430aa1acb1afa,,50.8,100,50.8,72.26,127;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712077051000
660c38cda83430aa1acb18b7,,37.59,94,37.59,39.25,94;0;0;0,time,30,-1,0,30,2,0,false,false,english,none,normal,false,false,false,,1712077005000
660c38aba83430aa1acb16d2,,46.8,98.33,46.8,62.93,117;0;0;0,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,,1712076971000
660c3888a83430aa1acb152d,,45.18,95.08,47.58,73.87,113;2;0;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712076936000
660c3866a83430aa1acb1388,,51.59,100,51.59,80.87,129;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1712076902000
660a885ca83430aa1aba8e66,,43.99,95,45.79,66.47,220;1;1;1,time,60,-1,0,60.02,0,0,false,false,english,none,normal,false,false,false,,1711966300000
660a881aa83430aa1aba8c7a,,51.98,98.48,51.98,71.49,65;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1711966234000
660a8800a83430aa1aba8b9f,,51.58,100,51.58,64.41,129;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1711966208000
660a87dba83430aa1aba8a7d,,51.18,100,51.18,64.76,128;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1711966171000
660a875ea83430aa1aba8695,,41.59,93.04,43.19,63.07,104;0;0;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1711966046000
660a873ca83430aa1aba857b,,45.59,95.08,48.79,61.43,114;5;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1711966012000
660a871ca83430aa1aba8454,,44.4,93.6,49.2,71.55,111;3;1;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1711965980000
660a86faa83430aa1aba8337,,49.96,98.44,49.96,72.98,125;0;0;0,time,30,-1,0,30.02,0,0,false,false,english,none,normal,false,false,false,,1711965946000
660a86d8a83430aa1aba822a,,40.78,90.24,48.78,63.64,102;7;1;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1711965912000
660a8682a83430aa1aba7f6b,,49.19,95.56,53.59,71.46,123;2;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1711965826000
660a8661a83430aa1aba7e69,,46.8,98.36,48.8,65.86,117;1;0;0,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,,1711965793000
660a863fa83430aa1aba7d5c,,50.8,98.45,50.8,69.3,127;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1711965759000
660a861ca83430aa1aba7c45,,41.17,92.44,45.17,55.2,103;2;0;0,time,30,-1,0,30.02,0,0,false,false,english,none,normal,false,false,false,,1711965724000
660a85faa83430aa1aba7b19,,41.58,90.68,44.78,59.59,104;3;1;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1711965690000
660a85d9a83430aa1aba7a0c,,47.99,91.97,54.39,68.18,120;6;1;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1711965657000
66096edfa83430aa1ab259da,true,52.99,99.62,52.99,78.46,265;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,none,normal,false,false,false,,1711894239000
66096e9ea83430aa1ab2577f,,46.4,98.31,46.4,55.08,58;0;0;0,time,15,-1,0,15,1,0,false,false,english,none,normal,false,false,false,,1711894174000
66096e8aa83430aa1ab256bd,,52.4,100,52.4,77.5,131;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1711894154000
66096e68a83430aa1ab2558d,,55.97,100,55.97,77.64,140;0;0;0,time,30,-1,0,30.02,0,0,false,false,english,none,normal,false,false,false,,1711894120000
66096e42a83430aa1ab25464,,53.2,99.25,53.2,71.84,133;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1711894082000
66096e21a83430aa1ab2533e,,50,98.45,51.6,78.23,125;1;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1711894049000
66096dfda83430aa1ab251f7,,51.59,100,51.59,79.95,129;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1711894013000
